SQLDATE,event_lat,event_lon,priority_score,satellite_name,norad_id,min_dist_km
2025-10-08,25.0478,121.532,0.102805049088357,BISONSAT,40968,440.1
2025-10-08,25.0478,121.532,0.102805049088357,ALSAT 1B,41785,321.7
2025-10-08,25.0478,121.532,0.102805049088357,CYGFM03,41891,170.9
2025-10-08,25.0478,121.532,0.102805049088357,GLOBAL-2,43812,385.0
2025-10-08,25.0478,121.532,0.102805049088357,GLOBAL-4,44499,383.3
2025-10-08,25.0478,121.532,0.102805049088357,IHOPSAT-TD,44859,300.3
2025-10-08,25.0478,121.532,0.102805049088357,AMAZONIA 1,47699,390.2
2025-10-08,25.0478,121.532,0.102805049088357,CAS500-1,47932,392.6
2025-10-08,25.0478,121.532,0.102805049088357,D2/ATLACOM-1,48922,246.4
2025-10-08,25.0478,121.532,0.102805049088357,GLOBAL-17,49949,163.8
2025-10-08,25.0478,121.532,0.102805049088357,GLOBAL-16,49950,152.1
2025-10-08,25.0478,121.532,0.102805049088357,GLOBAL-18,52196,394.8
2025-10-08,25.0478,121.532,0.102805049088357,GLOBAL-19,55982,288.7
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4P 4,44811,140.0
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4V 13,46297,231.5
2025-10-08,25.0478,121.532,0.102805049088357,FREGAT DEB,46621,296.1
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4EP 1,46813,436.8
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4EP 4,46821,197.5
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4S 21,47456,294.9
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4S 33,47469,193.8
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4S 39,47490,244.4
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4S 5,47515,349.6
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4S 16,47516,305.3
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4S 15,47521,428.2
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4S 23,47545,480.5
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4S 46,47684,463.8
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4X 42,51018,456.6
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4X 16,51020,476.0
2025-10-08,25.0478,121.532,0.102805049088357,FLOCK 4Y 29,55030,241.3
2025-10-08,25.0478,121.532,0.102805049088357,ICEYE-X5,44389,442.7
2025-10-08,25.0478,121.532,0.102805049088357,ICON,44628,186.8
2025-10-08,25.0478,121.532,0.102805049088357,GAOFEN 9 02,45625,214.6
2025-10-08,25.0478,121.532,0.102805049088357,ICEYE-X7,46496,365.9
2025-10-08,25.0478,121.532,0.102805049088357,GAOFEN-5 02,49122,381.1
2025-10-08,25.0478,121.532,0.102805049088357,ICEYE-X19,52758,479.1
2025-10-08,25.0478,121.532,0.102805049088357,ICEYE-X20,52759,224.7
2025-10-08,25.0478,121.532,0.102805049088357,IRS P6,28051,399.7
2025-10-08,25.0478,121.532,0.102805049088357,KOMPSAT 5,39227,454.0
2025-10-08,25.0478,121.532,0.102805049088357,JILIN 1,40961,71.6
2025-10-08,25.0478,121.532,0.102805049088357,JILIN-01 GAOFEN 2B,44836,492.3
2025-10-08,25.0478,121.532,0.102805049088357,JILIN-01 GAOFEN 3F,46458,278.8
2025-10-08,25.0478,121.532,0.102805049088357,JILIN-01 GAOFEN 2F,49338,305.0
2025-10-08,25.0478,121.532,0.102805049088357,OBJECT N,51836,170.5
2025-10-08,25.0478,121.532,0.102805049088357,OBJECT Q,51838,331.6
2025-10-08,25.0478,121.532,0.102805049088357,SAUDISAT 2,28371,254.8
2025-10-08,25.0478,121.532,0.102805049088357,PLEIADES 1,38012,389.4
2025-10-08,25.0478,121.532,0.102805049088357,RESURS P2,40360,481.7
2025-10-08,25.0478,121.532,0.102805049088357,PERUSAT 1,41770,402.7
2025-10-08,25.0478,121.532,0.102805049088357,PISAT,41784,434.5
2025-10-08,25.0478,121.532,0.102805049088357,LKW-2,43080,191.8
2025-10-08,25.0478,121.532,0.102805049088357,PAKTES 1A,43529,200.2
2025-10-08,25.0478,121.532,0.102805049088357,NOVASAR 1,43619,229.5
2025-10-08,25.0478,121.532,0.102805049088357,RISAT-2BR1,44857,300.4
2025-10-08,25.0478,121.532,0.102805049088357,SAOCOM 1-B,46265,109.4
2025-10-08,25.0478,121.532,0.102805049088357,NUSAT-6 HYPATIA,46272,163.9
2025-10-08,25.0478,121.532,0.102805049088357,COSMOS 2550,48865,270.3
2025-10-08,25.0478,121.532,0.102805049088357,NUSAT-19 (ROSALIND),48905,333.1
2025-10-08,25.0478,121.532,0.102805049088357,SICH-2-1,51030,263.0
2025-10-08,25.0478,121.532,0.102805049088357,LT-1 01B,51822,426.9
2025-10-08,25.0478,121.532,0.102805049088357,OBJECT A,55248,482.7
2025-10-08,25.0478,121.532,0.102805049088357,WORLDVIEW 1,32060,325.0
2025-10-08,25.0478,121.532,0.102805049088357,VRSS-1,38782,417.8
2025-10-08,25.0478,121.532,0.102805049088357,WNISAT 1,39423,394.0
2025-10-08,25.0478,121.532,0.102805049088357,SPOT 7,40053,185.6
2025-10-08,25.0478,121.532,0.102805049088357,SKYSAT 2,40072,182.2
2025-10-08,25.0478,121.532,0.102805049088357,SKYSAT C5,41772,96.2
2025-10-08,25.0478,121.532,0.102805049088357,SKYSAT C2,41773,294.6
2025-10-08,25.0478,121.532,0.102805049088357,SUPERVIEW-1 01,41907,494.3
2025-10-08,25.0478,121.532,0.102805049088357,WNISAT 1R,42835,422.2
2025-10-08,25.0478,121.532,0.102805049088357,TOMORROW-R1,56199,492.0
2025-10-08,25.0478,121.532,0.102805049088357,PLEIADES YEARLING,56207,163.1
2025-10-08,25.0478,121.532,0.102805049088357,ZY 1,38038,446.3
2025-10-08,25.0478,121.532,0.102805049088357,YAOGAN-35 A,49390,270.7
2025-10-08,25.0478,121.532,0.102805049088357,YAOGAN-36 02C,54045,324.0
2025-12-05,39.9289,116.388,0.02,SKYMED 4,37216,338.7
2025-12-05,39.9289,116.388,0.02,CHUANG XIN 1-03,37930,429.0
2025-12-05,39.9289,116.388,0.02,ALOS 2,39766,100.8
2025-12-05,39.9289,116.388,0.02,DEIMOS 2,40013,137.1
2025-12-05,39.9289,116.388,0.02,DMC 3-FM1,40715,473.7
2025-12-05,39.9289,116.388,0.02,YIJIAN,41899,383.6
2025-12-05,39.9289,116.388,0.02,GLOBAL-4,44499,172.8
2025-12-05,39.9289,116.388,0.02,GLOBAL-9,47971,146.2
2025-12-05,39.9289,116.388,0.02,GLOBAL-14,49469,88.8
2025-12-05,39.9289,116.388,0.02,GLOBAL-17,49949,288.2
2025-12-05,39.9289,116.388,0.02,GLOBAL-16,49950,390.2
2025-12-05,39.9289,116.388,0.02,GLOBAL-19,55982,331.9
2025-12-05,39.9289,116.388,0.02,GLOBAL-5,55983,188.1
2025-12-05,39.9289,116.388,0.02,CONNECTA T2.1,56210,208.2
2025-12-05,39.9289,116.388,0.02,FLOCK 3R 12,43724,114.8
2025-12-05,39.9289,116.388,0.02,FLOCK 4V 11,46285,141.1
2025-12-05,39.9289,116.388,0.02,FLOCK 4EP 2,46820,191.9
2025-12-05,39.9289,116.388,0.02,FLOCK 4S 33,47469,250.8
2025-12-05,39.9289,116.388,0.02,FLOCK 4S 9,47478,95.4
2025-12-05,39.9289,116.388,0.02,FLOCK 4S 3,47494,440.2
2025-12-05,39.9289,116.388,0.02,FLOCK 4S 6,47518,363.1
2025-12-05,39.9289,116.388,0.02,EROS B,29079,166.3
2025-12-05,39.9289,116.388,0.02,FLOCK 4V 7,46291,393.3
2025-12-05,39.9289,116.388,0.02,FLOCK 4X 20,50997,152.2
2025-12-05,39.9289,116.388,0.02,FLOCK 4X 22,51003,224.7
2025-12-05,39.9289,116.388,0.02,FLOCK 4X 39,51029,453.1
2025-12-05,39.9289,116.388,0.02,FLOCK 4X 10,51037,491.1
2025-12-05,39.9289,116.388,0.02,FLOCK 4X 21,51040,307.1
2025-12-05,39.9289,116.388,0.02,FLOCK 4Y 24,55020,431.2
2025-12-05,39.9289,116.388,0.02,FLOCK 4Y 15,55068,460.3
2025-12-05,39.9289,116.388,0.02,FLOCK 4Y 21,55077,498.3
2025-12-05,39.9289,116.388,0.02,GAOFEN 9,40894,288.7
2025-12-05,39.9289,116.388,0.02,FORMOSAT-5,42920,352.0
2025-12-05,39.9289,116.388,0.02,ICEYE-X1,43114,400.0
2025-12-05,39.9289,116.388,0.02,GAOFEN 1-04,43262,495.2
2025-12-05,39.9289,116.388,0.02,GRUS-1A,43890,359.9
2025-12-05,39.9289,116.388,0.02,GAOFEN 10R,44622,446.8
2025-12-05,39.9289,116.388,0.02,GAOFEN 9 04,46025,211.6
2025-12-05,39.9289,116.388,0.02,HAISI 1,47297,431.7
2025-12-05,39.9289,116.388,0.02,GRUS-1E,47935,414.2
2025-12-05,39.9289,116.388,0.02,ICEYE-X13,48916,180.8
2025-12-05,39.9289,116.388,0.02,ICEYE-X27,55062,381.8
2025-12-05,39.9289,116.388,0.02,OBJECT A,56153,340.8
2025-12-05,39.9289,116.388,0.02,KOMPSAT 2,29268,67.2
2025-12-05,39.9289,116.388,0.02,KANOPUS-V 1,38707,336.7
2025-12-05,39.9289,116.388,0.02,JILIN 1,40961,202.7
2025-12-05,39.9289,116.388,0.02,JILIN-01-08,43160,464.3
2025-12-05,39.9289,116.388,0.02,JILIN-01 GAOFEN 2A,44777,156.7
2025-12-05,39.9289,116.388,0.02,JILIN-01 GAOFEN 3G,46459,27.8
2025-12-05,39.9289,116.388,0.02,JILIN-01 GAOFEN 3I,46461,376.7
2025-12-05,39.9289,116.388,0.02,JILIN-01 GAOFEN 3D 29,52446,375.1
2025-12-05,39.9289,116.388,0.02,OBJECT E,55252,233.0
2025-12-05,39.9289,116.388,0.02,NIGERIASAT X,37790,117.7
2025-12-05,39.9289,116.388,0.02,PLEIADES 1B,39019,220.9
2025-12-05,39.9289,116.388,0.02,COSMOS 2506,40699,321.7
2025-12-05,39.9289,116.388,0.02,LKW-1,43034,221.1
2025-12-05,39.9289,116.388,0.02,RISAT 2B,44233,364.2
2025-12-05,39.9289,116.388,0.02,RCM 1,44322,477.8
2025-12-05,39.9289,116.388,0.02,QPS-SAR-2 IZANAMI,47485,417.8
2025-12-05,39.9289,116.388,0.02,NUSAT-19 (ROSALIND),48905,415.2
2025-12-05,39.9289,116.388,0.02,LT-1 01B,51822,72.2
2025-12-05,39.9289,116.388,0.02,SUPERVIEW NEO-1 01,52320,356.9
2025-12-05,39.9289,116.388,0.02,SSOT,38011,467.6
2025-12-05,39.9289,116.388,0.02,WNISAT 1,39423,349.8
2025-12-05,39.9289,116.388,0.02,UNIFORM 1,39767,439.5
2025-12-05,39.9289,116.388,0.02,SPOT 7,40053,270.6
2025-12-05,39.9289,116.388,0.02,YAOGAN 20C,40111,489.3
2025-12-05,39.9289,116.388,0.02,SUPERVIEW-1 02,41908,338.1
2025-12-05,39.9289,116.388,0.02,VRSS-2,42954,227.1
2025-12-05,39.9289,116.388,0.02,SKYSAT C10,42988,283.2
2025-12-05,39.9289,116.388,0.02,SUPERVIEW-1 04,43100,395.3
2025-12-05,39.9289,116.388,0.02,SKYSAT C12,43797,216.1
2025-12-05,39.9289,116.388,0.02,YAOGAN-33,47302,296.4
2025-12-05,39.9289,116.388,0.02,TIANHUI 1-04,49049,313.2
2025-12-05,39.9289,116.388,0.02,OBJECT K,49324,174.9
2025-12-05,39.9289,116.388,0.02,OBJECT A,49812,314.1
2025-12-05,39.9289,116.388,0.02,OBJECT D,51827,467.1
2025-12-05,39.9289,116.388,0.02,YAOGAN-34 02,52084,182.0
2025-12-05,39.9289,116.388,0.02,CZ-2C DEB,53129,418.4
2025-12-05,39.9289,116.388,0.02,YAOGAN-33 02,53698,407.8
2025-12-05,39.9289,116.388,0.02,STRIX-1,53815,400.5
2025-12-05,39.9289,116.388,0.02,UMBRA-05,55036,484.7
2025-12-05,39.9289,116.388,0.02,YAOGAN 7,36110,248.8
2025-12-05,39.9289,116.388,0.02,ZHUHAI-1 03B,44536,449.2
2025-12-05,39.9289,116.388,0.02,YAOGAN-37,55244,272.6
