SQLDATE,EventCode,GoldsteinScale,NumMentions,AvgTone,ActionGeo_Type,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
2023-06-09,190,-10.0,402,2.16249381552503,4,39.9289,116.388,https://www.theintelligencer.com/news/politics/article/honduran-president-begins-first-visit-to-china-18143620.php
2023-06-09,190,-10.0,344,2.16249381552503,4,25.0478,121.532,https://www.theintelligencer.com/news/politics/article/honduran-president-begins-first-visit-to-china-18143620.php
2023-06-09,190,-10.0,52,2.62895377169656,4,39.9289,116.388,https://www.clickondetroit.com/news/world/2023/06/09/honduran-president-begins-first-visit-to-china-since-breaking-off-ties-with-taiwan/
2023-06-09,190,-10.0,198,2.15821388541365,4,39.9289,116.388,https://www.theintelligencer.com/news/politics/article/honduran-president-begins-first-visit-to-china-18143620.php
2023-06-09,190,-10.0,198,2.15821388541365,4,39.9289,116.388,https://www.theintelligencer.com/news/politics/article/honduran-president-begins-first-visit-to-china-18143620.php
2022-12-27,150,-7.2,89,-3.78107685508736,4,25.0478,121.532,http://www.msn.com/en-us/news/world/us-blasts-china-s-military-drills-near-taiwan-as-provocative/ar-AA15H2OQ
2025-11-25,190,-10.0,49,0.975283179590646,4,39.9289,116.388,https://www.rnz.co.nz/news/world/579966/xi-jinping-tells-doland-trump-taiwan-s-return-to-china-is-a-key-part-of-beijing-s-vision
2023-04-04,151,-7.2,105,-0.453680186894922,4,39.9289,116.388,https://news.yahoo.com/punching-pooh-unofficial-airforce-badge-073404289.html
2024-05-03,190,-10.0,140,-1.78589319478441,4,39.9289,116.388,https://www.marketscreener.com/quote/index/MSCI-TAIWAN-STRD-107361484/news/Taiwan-says-Chinese-planes-crossed-median-line-China-carries-out-landing-drills-46612718/
2022-01-04,154,-7.2,84,-2.82511603585296,4,39.9289,116.388,https://www.msn.com/en-us/news/world/china-us-uk-france-and-russia-pledge-to-avoid-nuclear-war/ar-AASpmnF
2016-12-12,150,-7.2,72,-3.29084812511992,3,38.8951,-77.0364,http://www.dailymail.co.uk/wires/ap/article-4026638/Trump-ups-US-ante-Taiwan-China-leverage-too.html
2016-12-12,150,-7.2,42,-2.19366522571244,4,39.9289,116.388,https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html
2016-12-12,150,-7.2,95,-2.57564131538823,4,39.9289,116.388,https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html
2016-12-12,150,-7.2,72,-3.29084812511992,4,39.9289,116.388,http://www.dailymail.co.uk/wires/ap/article-4026638/Trump-ups-US-ante-Taiwan-China-leverage-too.html
2016-12-12,150,-7.2,48,-2.30845976640342,4,25.0478,121.532,https://www.yahoo.com/news/taiwan-frets-being-pawn-trump-set-u-china-120205094.html
2024-08-19,190,-10.0,264,-7.28864960534969,4,16.45,120.55,https://www.winnipegfreepress.com/world/2024/08/18/china-accuses-the-philippines-of-deliberately-crashing-one-of-its-ships-into-a-chinese-vessel
2024-08-19,190,-10.0,44,-7.31806037604316,4,16.45,120.55,https://abcnews.go.com/International/wireStory/china-accuses-philippines-deliberately-crashing-ships-chinese-vessel-112936283
2025-04-04,190,-10.0,100,-4.41414614766372,4,39.9289,116.388,https://www.yahoo.com/news/china-floats-battle-barges-taiwan-072454383.html
2025-04-04,190,-10.0,48,-4.41414614766372,4,25.0177,121.174,https://www.yahoo.com/news/china-floats-battle-barges-taiwan-072454383.html
2024-12-06,192,-9.5,157,-1.52608150647932,4,39.9289,116.388,https://www.independent.co.uk/news/taiwan-ap-china-palau-taipei-b2659933.html
2022-01-21,150,-7.2,49,-0.653995953722685,4,35.685,139.751,https://www.startribune.com/biden-kishida-1st-formal-talks-touch-on-china-nuke-weapons/600138056/
2025-04-02,150,-7.2,85,-4.91060366133082,4,39.9289,116.388,https://www.firstpost.com/world/chinas-military-conducts-major-exercises-near-taiwan-us-condemns-intimidation-13876531.html
2025-04-02,150,-7.2,71,-5.40989061737231,4,39.9289,116.388,https://www.yahoo.com/news/china-launches-military-drills-taiwan-013925363.html
2025-07-09,190,-10.0,102,-4.26793358318376,4,24.1098,113.005,https://www.yahoo.com/news/taiwan-launches-annual-war-games-010821536.html
2023-09-03,192,-9.5,129,-6.76717878129838,4,24.0,119.0,https://mymixfm.com/2023/09/02/thousands-evacuated-flights-cancelled-as-taiwan-girds-for-typhoon-haikui/
2017-05-25,190,-10.0,143,-5.36648411058138,4,39.9289,116.388,http://www.dailymail.co.uk/wires/afp/article-4540320/Taiwan-war-games-simulate-China-invasion.html
2022-11-09,154,-7.2,44,-0.901273999187329,4,39.9289,116.388,https://www.indiapost.com/xi-orders-chinese-military-to-prepare-for-war-amid-tension-with-taiwan/
2023-06-01,190,-10.0,120,-1.81465273458256,4,39.9289,116.388,https://www.cnn.com/2023/06/01/asia/taiwan-china-tensions-kinmen-island-dmz-intl-hnk/
2022-12-25,150,-7.2,60,-3.3382991930478,4,25.0478,121.532,https://www.taiwansun.com/news/273266288/china-responds-to-us-provocation
2022-12-25,150,-7.2,90,-3.3382991930478,4,39.9289,116.388,https://www.taiwansun.com/news/273266288/china-responds-to-us-provocation
2024-04-29,191,-9.5,42,-3.13255516741157,4,24.4367,118.318,https://www.albawaba.com/news/taiwan-urges-china-resume-talks-without-preset-comditions-1563618
2025-10-29,154,-7.2,42,-3.28200256285626,4,25.0478,121.532,http://www.bignewsnetwork.com/news/278662092/taiwan-reports-increase-in-chinese-military-activity-with-five-plan-vessels-25-pla-aircraft-sorties-near-its-territory
2023-09-18,151,-7.2,88,-3.55989793842834,4,39.9289,116.388,https://news.yahoo.com/taiwan-says-103-chinese-warplanes-020012691.html
2023-09-18,151,-7.2,110,-0.103305785123967,4,25.0478,121.532,https://www.newwestrecord.ca/world-news/taiwan-says-103-chinese-warplanes-flew-toward-the-island-in-a-new-daily-high-in-recent-times-7560546
2023-08-25,150,-7.2,44,-4.18105435280376,4,39.9289,116.388,https://www.skynews.com.au/world-news/china-vows-forceful-resolute-measures-if-united-states-does-not-stop-arming-taiwan-after-biden-administration-approves-500m-weapons-package/news-story/ba3a1b7e7ba9dd7cbaffb8aa8a53a3b5
2023-08-25,150,-7.2,187,-3.90354072159011,4,39.9289,116.388,https://apnews.com/article/william-lai-taiwan-china-trade-elections-1ea93d53661929bac7f8ac9dbb1f1f6a
2024-09-25,150,-7.2,152,-3.09288207440443,4,39.9289,116.388,https://www.nvdaily.com/associated_press_national/china-test-fires-an-intercontinental-ballistic-missile-into-the-pacific-ocean/article_aad66612-9730-52c5-a4c5-052f94c29a70.html
2024-09-25,152,-7.2,50,-2.49433106575964,4,39.9289,116.388,https://www.aninews.in/news/world/asia/chinas-military-presence-intensifies-around-taiwan-triggers-alert20240925134240/
2022-11-13,151,-7.2,108,-1.53281227400514,4,25.1466,121.399,https://accesswdun.com/article/2022/11/1146877
2022-11-13,195,-10.0,112,-1.53993624509663,4,25.1466,121.399,https://accesswdun.com/article/2022/11/1146877
2022-01-24,154,-7.2,96,-0.11961722488039,4,26.5,128.0,https://www.australiannews.net/news/272227195/china-flies-dozens-of-warplanes-toward-taiwan-in-latest-incursions
2019-01-15,194,-10.0,248,-2.54171315666133,4,39.9289,116.388,https://www.washingtonpost.com/world/national-security/defense-intel-report-fuels-worries-of-china-attack-on-taiwan/2019/01/15/092bcdf6-190d-11e9-b8e6-567190c2fd08_story.html
2019-01-15,190,-10.0,80,-2.4234693877551,4,39.9289,116.388,https://www.stamfordadvocate.com/news/article/Defense-intel-report-fuels-worries-of-China-13536187.php
2019-01-15,190,-10.0,540,-0.971635250811628,4,39.9289,116.388,https://www.kiro7.com/news/politics/defense-intel-report-fuels-worries-of-china-attack-on-taiwan/904964485
2016-08-01,190,-10.0,50,-2.19299891506454,4,39.9289,116.388,http://www.dailymail.co.uk/wires/ap/article-3717643/Taiwan-president-apologizes-aboriginals-suffering.html
2016-08-01,190,-10.0,932,-1.83436087976306,4,39.9289,116.388,http://www.nytimes.com/aponline/2016/08/01/world/asia/ap-as-taiwan-aboriginal-apology.html
2016-08-01,190,-10.0,64,-1.76092306041594,4,39.9289,116.388,http://wtop.com/asia/2016/08/taiwan-president-apologizes-to-aboriginals-for-suffering/
2016-08-01,190,-10.0,50,-2.19299891506454,4,39.9289,116.388,http://www.dailymail.co.uk/wires/ap/article-3717643/Taiwan-president-apologizes-aboriginals-suffering.html
2016-08-01,190,-10.0,174,-1.80763474462804,4,25.0478,121.532,http://www.thehour.com/news/world/article/Taiwan-president-apologizes-to-aboriginals-for-8927331.php
2016-08-01,190,-10.0,64,-1.76092306041594,4,39.9289,116.388,http://wtop.com/asia/2016/08/taiwan-president-apologizes-to-aboriginals-for-suffering/
2016-08-01,190,-10.0,932,-1.83436087976306,4,39.9289,116.388,http://www.nytimes.com/aponline/2016/08/01/world/asia/ap-as-taiwan-aboriginal-apology.html
2016-08-01,190,-10.0,174,-1.80763474462804,4,25.0478,121.532,http://www.thehour.com/news/world/article/Taiwan-president-apologizes-to-aboriginals-for-8927331.php
2022-11-12,194,-10.0,120,-4.66733308895872,4,39.9289,116.388,https://news.yahoo.com/japanese-island-holds-disaster-drill-085801970.html
2025-02-16,150,-7.2,110,-3.36134453781513,3,21.3069,-157.858,https://www.classy100.com/news/chinas-ramped-up-exercises-may-be-fig-leaf-for-invasion/
2023-03-24,194,-10.0,60,-4.42680365555997,4,39.9289,116.388,https://www.voanews.com/a/taiwan-tensions-fuel-anxiety-on-japan-s-tiny-yonaguni-island-/7019581.html
2024-01-09,150,-7.2,62,-0.0176549408076238,4,25.0478,121.532,https://news.yahoo.com/taiwan-ruling-party-candidate-maintain-013214478.html
2023-04-06,150,-7.2,66,-2.38319427836797,4,39.9289,116.388,https://economictimes.indiatimes.com/news/international/world-news/china-to-ban-vessels-from-area-near-taiwan-over-rocket-debris/articleshow/99460237.cms
2023-04-06,150,-7.2,60,-2.11695801676837,4,42.8333,124.633,https://www.perthnow.com.au/politics/china-to-ban-vessels-near-taiwan-over-rocket-debris-c-10340481
2024-05-24,150,-7.2,44,-3.80927265940876,4,39.9289,116.388,https://english.aawsat.com/world/5023887-philippine-defense-chief-says-taiwan-strait-situation-internal-matter
2024-05-02,190,-10.0,56,-2.58789352732819,4,39.9289,116.388,https://foreignpolicy.com/2024/05/01/uk-rwanda-migrant-deportation-asylum-seekers-ireland/
2025-07-17,195,-10.0,138,-4.60632588168804,4,25.0478,121.532,https://www.straitstimes.com/asia/east-asia/taipei-holds-air-raid-drill-to-prepare-for-chinese-attack
2026-04-08,192,-9.5,66,1.84771749989141,4,25.0478,121.532,https://aninews.in/news/world/asia/chinas-covert-push-into-taiwan-expands-to-grassroots-military-targets20260408162913/
2022-06-14,150,-7.2,578,-0.79022030347872,4,39.9289,116.388,https://news.yahoo.com/biden-dispatching-sullivan-tokyo-talks-002941245.html
2023-04-12,190,-10.0,128,-1.36469596946254,4,39.9289,116.388,https://www.voanews.com/a/experts-eye-future-of-u-s--china-relations/7046240.html
2023-04-12,150,-7.2,115,-3.09789255945958,4,39.9289,116.388,https://www.cbs58.com/news/military-exercises-suggest-china-is-getting-ready-to-launch-a-war-against-taiwan-islands-foreign-minister-tells-cnn
2023-04-12,190,-10.0,110,-1.31808325794454,4,39.9289,116.388,https://www.bignewsnetwork.com/news/273733238/experts-eye-future-of-us-china-relations
2023-04-12,191,-9.5,110,-1.31808325794454,4,24.0,121.0,https://www.bignewsnetwork.com/news/273733238/experts-eye-future-of-us-china-relations
2023-04-12,150,-7.2,364,-0.887992734842152,4,25.0478,121.532,https://www.wthitv.com/news/military-exercises-suggest-china-is-getting-ready-to-launch-a-war-against-taiwan-taiwanese-foreign/article_4f79c033-1b85-5865-acc0-b5b4ae3b3e46.html
2023-04-12,150,-7.2,86,-1.98267381127018,4,39.9289,116.388,https://www.usnews.com/news/world/articles/2023-04-11/macron-comments-leave-senior-taiwanese-official-puzzled
2024-05-28,150,-7.2,240,-4.53217893352447,4,40.4,-3.68333,https://www.shanghaisun.com/news/274386966/chinext-index-opens-lower-tuesday
2022-01-12,151,-7.2,61,-2.16525938366234,4,25.0478,121.532,https://economictimes.indiatimes.com/news/defence/five-chinese-military-planes-enter-taiwans-air-defence-zone/articleshow/88854257.cms
2026-01-02,150,-7.2,72,-5.5705647157853,4,39.9289,116.388,http://www.vietnamtribune.com/news/278786436/usa-cautions-china-to-pull-back-as-tensions-escalate-between-beijing-and-taiwan
2026-01-02,150,-7.2,128,-3.90204549406275,4,39.9289,116.388,https://www.newkerala.com/news/a/taiwans-national-security-council-thanks-us-calling-restraint-505.htm
2023-01-20,192,-9.5,180,-0.834287041183592,4,39.9289,116.388,https://www.voanews.com/a/taiwan-broadcaster-aims-to-fill-gaps-in-coverage-/6927202.html
2023-01-27,150,-7.2,80,-3.9908779931585,4,39.9289,116.388,https://www.beijingbulletin.com/news/273438429/china-needs-to-do-the-right-thing-if-mccarthy-goes-to-taiwan
2022-10-20,190,-10.0,60,-2.12389380530973,4,39.9289,116.388,https://www.taiwansun.com/news/272955733/us-navy-should-be-ready-to-fight-tonight-top-admiral
2022-10-20,190,-10.0,80,-2.12389380530973,4,39.9289,116.388,https://www.taiwansun.com/news/272955733/us-navy-should-be-ready-to-fight-tonight-top-admiral
2022-10-22,192,-9.5,290,1.92562492540135,4,39.9289,116.388,https://www.kedm.org/npr-news/npr-news/2022-10-22/chinas-communist-party-moves-to-solidify-xi-jinpings-power-in-leadership-shuffle
2024-10-15,150,-7.2,56,-4.60481323688904,4,25.0478,121.532,https://www.gfwadvertiser.ca/china-has-started-military-exercises-around-taiwan/
2023-02-01,192,-9.5,101,-2.12194031500144,4,39.9289,116.388,https://www.thestandard.com.hk/breaking-news/section/3/199811/Taiwan-activates-defenses-in-response-to-China-incursions&nbsp
2023-02-01,192,-9.5,128,-2.54943810646341,4,25.0478,121.532,http://www.msn.com/en-us/news/world/taiwan-activates-defenses-in-response-to-china-incursions/ar-AA16Yun6
2016-12-13,150,-7.2,110,-3.19381889263705,4,39.9289,116.388,http://www.fredericknewspost.com/public/ap/trump-ups-u-s-ante-on-taiwan-but-china-has/article_8f41c70f-3180-5e6f-83a2-6606e76f33bd.html
2016-12-13,152,-7.2,54,-3.56645836153375,4,39.9289,116.388,http://www.cnn.com/2016/12/13/asia/taiwan-china-trump/
2017-03-16,190,-10.0,110,-3.45813863246407,4,39.9289,116.388,https://www.yahoo.com/news/taiwan-says-capable-strike-against-china-113335547.html
2016-05-20,150,-7.2,62,1.07278952417171,4,39.9289,116.388,https://espresso.economist.com/3b9d6e5e779c8f46c5765c194a04b59a
2016-05-20,190,-10.0,192,1.02742233253348,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133
2016-05-20,190,-10.0,239,-3.20829203389919,4,39.9289,116.388,http://macaudailytimes.com.mo/taiwan-leader-faces-thornier-ties-china-growth-woes.html
2016-05-20,190,-10.0,192,1.02742233253348,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133
2016-05-20,150,-7.2,1468,1.06079444713968,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133
2016-05-20,190,-10.0,288,1.02742233253348,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133
2016-05-20,190,-10.0,288,1.02742233253348,4,39.9289,116.388,http://news.findlaw.com/apnews/ed3c65a9a0204c1f8219736d78af0133
2025-12-29,150,-7.2,80,-3.38287940978044,4,39.9289,116.388,https://www.cnbc.com/2025/12/29/china-launches-war-games-around-taiwan-as-island-vows-to-defend-democracy.html
2022-05-15,195,-10.0,88,-7.29133604928717,4,39.9289,116.388,https://news.webindia123.com/news/Articles/World/20220515/3941913.html
2023-08-23,190,-10.0,80,-1.04260856964574,4,39.9289,116.388,https://news.yahoo.com/frontline-island-china-taiwan-president-064338583.html
2023-08-23,190,-10.0,80,-1.04260856964574,4,39.9289,116.388,https://news.yahoo.com/frontline-island-china-taiwan-president-064338583.html
2017-02-07,192,-9.5,162,-0.818272618108409,4,25.0478,121.532,http://www.dnaindia.com/world/report-taiwan-to-build-66-jet-trainer-aircraft-by-2026-to-bolster-defences-2314626
2018-03-27,190,-10.0,46,-4.83509720797377,4,39.9289,116.388,http://www.businessinsider.com/china-taiwan-future-fight-may-devastate-major-us-city-2018-3
2018-03-28,190,-10.0,70,-4.79452054794521,4,39.9289,116.388,https://www.ctpost.com/technology/businessinsider/article/Why-a-future-fight-between-China-and-Taiwan-might-12786270.php
2018-03-28,190,-10.0,56,-4.79452054794521,3,38.8951,-77.0364,https://www.ctpost.com/technology/businessinsider/article/Why-a-future-fight-between-China-and-Taiwan-might-12786270.php
2023-04-05,194,-10.0,194,-1.23135928522727,4,24.0,119.0,https://menafn.com/1105949514/China-Conducts-Joint-Patrol-in-Taiwan-Strait-Before-Taiwan-US-Meeting
2023-04-05,150,-7.2,424,-0.453556062349301,4,25.0478,121.532,https://www.france24.com/en/live-news/20230405-us-house-speaker-meets-taiwan-president-despite-beijing-s-threats
2016-07-29,190,-10.0,64,-6.72029284809136,5,48.0,128.0,http://www.shanghaidaily.com/nation/Memorial-service-held-in-Dalian-for-Taiwan-bus-fire-victims/shdaily.shtml
2024-08-20,194,-10.0,690,-2.39665333502201,4,22.1094,120.874,https://www.ipswichstar.co.uk/news/national/24529294.taiwan-conducts-live-fire-missile-drills-china-ramps-military-threats/
2022-07-30,150,-7.2,1465,-2.14678777633237,4,39.9289,116.388,https://www.sfgate.com/news/article/China-announces-military-exercise-opposite-Taiwan-17339911.php
2022-07-28,150,-7.2,42,-3.43949044585988,4,24.1098,113.005,https://www.dailytelegraph.com.au/news/world/chinese-president-xi-jinping-warns-joe-biden-not-to-play-with-fire/news-story/869e21c732d3ac283b593612c969e289?nk=d68472e4e511a106dc4d75f8c05eeb75-1659039388
2022-07-30,190,-10.0,60,-2.25563909774436,4,39.9289,116.388,https://www.bignewsnetwork.com/news/272637930/china-conducts-military-exercises-amid-tensions-with-us
2020-05-13,150,-7.2,68,0.0778383186923176,4,25.0478,121.532,https://www.nytimes.com/aponline/2020/05/12/world/asia/ap-as-taiwan-poll-.html
2025-12-30,150,-7.2,208,-3.54561413533731,4,39.9289,116.388,https://www.edenmagnet.com.au/story/9143083/china-launches-biggest-war-games-to-date-around-taiwan/
2025-12-30,194,-10.0,60,-3.91250891250015,4,39.9289,116.388,https://nypost.com/2025/12/30/world-news/china-fires-rockets-towards-taiwan-in-war-games-simulating-blockade/
2025-12-30,150,-7.2,108,-3.77338636666612,4,25.0478,121.532,https://www.edenmagnet.com.au/story/9143083/china-launches-biggest-war-games-to-date-around-taiwan/
2025-12-30,150,-7.2,148,-3.26074391784415,4,25.0478,121.532,https://www.juneesoutherncross.com.au/story/9143083/rockets-fired-as-china-simulates-blockade-of-taiwan/
2025-12-30,194,-10.0,52,-3.87466418450235,4,25.0478,121.532,https://nypost.com/2025/12/30/world-news/china-fires-rockets-towards-taiwan-in-war-games-simulating-blockade/
2022-06-01,190,-10.0,60,-1.33090518291882,4,25.0478,121.532,http://www.hngn.com/articles/242455/20220531/joe-biden-warned-critic-taiwan-stance-against-china-will-end.htm
2022-01-01,192,-9.5,130,-1.80278765407862,4,39.9289,116.388,https://www.msn.com/en-us/news/world/taiwan-leader-urges-china-to-curb-military-adventurism/ar-AASkd9e
2023-03-07,195,-10.0,75,-1.66270783847981,4,39.9289,116.388,https://www.europesun.com/news/273600054/chinas-military-spending-outpaces-economic-growth-target
2023-03-07,195,-10.0,75,-1.66270783847981,4,31.2222,121.458,https://www.europesun.com/news/273600054/chinas-military-spending-outpaces-economic-growth-target
2023-04-08,150,-7.2,63,-2.53487309695704,4,39.9289,116.388,https://asia.nikkei.com/Politics/International-relations/Taiwan-tensions/China-announces-drills-around-Taiwan-after-Tsai-meets-U.S.-Speaker
2023-04-08,150,-7.2,69,-1.83282096293804,4,24.0,119.0,https://www.usnews.com/news/world/articles/2023-04-07/china-announces-drills-around-taiwan-after-us-speaker-meeting
2023-04-08,150,-7.2,45,-2.0152046331828,4,25.0478,121.532,https://news.yahoo.com/china-announces-drills-around-taiwan-005104364.html
2023-04-08,194,-10.0,116,-1.98506363404282,4,25.0478,121.532,https://www.reuters.com/world/china-announces-drills-around-taiwan-after-us-speaker-meeting-2023-04-08/
2023-04-08,150,-7.2,143,-2.20233325131213,4,25.0478,121.532,https://www.msn.com/en-au/news/world/pelosi-leaves-taiwan-as-china-accused-of-invading-territory-in-show-of-force/ar-AA10fr5o
2023-04-08,151,-7.2,60,-2.05123261862185,4,25.0478,121.532,https://www.ibtimes.com/taiwanese-keep-dancing-shadow-china-drills-3684332
2023-04-08,190,-10.0,270,-3.90465278899958,4,25.0327,121.275,https://abc7news.com/china-starts-3-days-of-combat-readiness-patrol-exercises-around-taiwan/13101545/
2023-11-08,154,-7.2,117,-0.638873167927639,4,23.7822,116.151,https://www.voanews.com/a/he-lifeng-china-s-new-economic-czar-or-executor-of-xi-s-orders-/7346253.html
2019-03-21,190,-10.0,102,0.558071963930597,4,25.0478,121.532,https://uk.reuters.com/article/uk-taiwan-china/china-urges-u-s-to-block-taiwan-leaders-hawaii-stop-over-idUKKCN1R2089
2019-03-21,190,-10.0,102,0.558071963930597,4,25.0478,121.532,https://uk.reuters.com/article/uk-taiwan-china/china-urges-u-s-to-block-taiwan-leaders-hawaii-stop-over-idUKKCN1R2089
2016-07-19,190,-10.0,55,-5.51752205066928,5,41.0,123.0,https://in.news.yahoo.com/26-chinese-tourists-killed-taiwan-bus-fire-080408881.html
2018-04-19,190,-10.0,55,-3.32034375835848,4,39.9289,116.388,https://ca.reuters.com/article/topNews/idCAKBN1HQ04G-OCATP
2018-04-19,150,-7.2,166,-1.38838654118605,4,39.9289,116.388,https://uk.reuters.com/article/uk-china-taiwan/china-carries-out-low-key-live-fire-drills-after-warning-taiwan-idUKKBN1HQ044
2018-04-19,150,-7.2,72,-1.79175876019049,4,39.9289,116.388,http://news.trust.org/item/20180419072209-btosc
2018-04-17,150,-7.2,78,1.27209468682856,4,39.9289,116.388,http://www.dailymail.co.uk/wires/afp/article-5624171/Taiwan-leader-says-island-secure-ahead-China-drills.html
2018-04-18,150,-7.2,42,-4.81141134184204,4,24.9139,118.586,http://www.businessinsider.com/taiwan-china-live-fire-military-cheap-intimidation-2018-4
2018-04-19,150,-7.2,120,-3.27608966653029,4,24.0,119.0,https://ca.reuters.com/article/topNews/idCAKBN1HQ04G-OCATP
2018-04-17,150,-7.2,123,1.27209468682856,4,39.9289,116.388,http://www.dailymail.co.uk/wires/afp/article-5624171/Taiwan-leader-says-island-secure-ahead-China-drills.html
2018-04-18,150,-7.2,42,-5.2039890915483,4,39.9289,116.388,https://in.reuters.com/article/china-taiwan-drills/taiwan-says-beijing-sabre-rattling-as-china-starts-military-drills-idINKBN1HP0DE
2018-04-18,150,-7.2,184,-5.18422141666404,4,24.4367,118.318,https://in.reuters.com/article/china-taiwan-drills/taiwan-says-beijing-sabre-rattling-as-china-starts-military-drills-idINKBN1HP0DE
2018-04-19,150,-7.2,44,-1.29121770712155,4,21.4167,121.5,https://www.financialexpress.com/defence/china-carries-out-live-fire-drills-to-warn-taiwan/1138119/
2014-05-15,193,-10.0,274,0.894268768445757,4,39.9289,116.388,http://www.nation.com.pk/international/16-May-2014/up-to-21-dead-as-anti-china-riots-spread-in-vietnam
2015-12-27,190,-10.0,190,-4.26006070728814,4,39.9289,116.388,http://www.sfgate.com/news/world/article/Taiwan-presidential-candidates-clash-over-China-6722284.php
2018-06-26,190,-10.0,69,-2.76602195352977,4,25.0478,121.532,https://www.yahoo.com/news/chinese-warships-drill-waters-near-taiwan-082525706.html
2022-09-28,150,-7.2,78,-1.05220931733471,4,25.0478,121.532,https://kelo.com/2022/09/27/buttigieg-backs-taiwan-participation-in-un-civil-aviation-body/
2022-08-07,194,-10.0,235,-4.17586571226863,5,22.4956,120.614,https://www.sfgate.com/news/article/China-keeps-up-pressure-on-Taiwan-with-4th-day-of-17357276.php
2022-08-07,190,-10.0,583,-4.1750111777212,4,25.0478,121.532,https://www.gazetteseries.co.uk/news/national/20606460.china-keeps-pressure-taiwan-fourth-day-military-drills/
2022-08-07,190,-10.0,1420,-4.16197813752255,4,39.9289,116.388,https://www.sfgate.com/news/article/China-keeps-up-pressure-on-Taiwan-with-4th-day-of-17357276.php
2022-08-07,150,-7.2,66,-3.8744921375617,4,25.0478,121.532,https://mb.com.ph/2022/08/07/taiwan-accuses-beijing-of-simulating-invasion-as-us-china-relations-nosedive/
2022-08-07,190,-10.0,113,-4.14005521158112,4,25.0478,121.532,https://www.sfgate.com/news/article/China-keeps-up-pressure-on-Taiwan-with-4th-day-of-17357276.php
2022-08-07,194,-10.0,93,-4.3010752688172,5,22.4956,120.614,https://www.gazetteseries.co.uk/news/national/20606460.china-keeps-pressure-taiwan-fourth-day-military-drills/
2019-01-16,194,-10.0,490,-2.57844035429258,4,39.9289,116.388,https://www.miamiherald.com/news/business/technology/article224584295.html
2019-01-16,190,-10.0,258,-2.56647878414068,4,39.9289,116.388,https://www.miamiherald.com/news/business/technology/article224584295.html
2019-01-16,194,-10.0,606,-2.52948631429841,4,39.9289,116.388,https://www.bradenton.com/news/business/technology/article224584295.html
2019-01-17,194,-10.0,42,-2.01773864681779,4,39.9289,116.388,http://www.asahi.com/ajw/articles/AJ201901170015.html
2019-01-17,150,-7.2,332,-5.46043445937646,4,39.9289,116.388,https://www.wandsworthguardian.co.uk/news/national/17364689.taiwan-stages-live-fire-military-exercises-after-china-threats/
2019-01-17,190,-10.0,45,-1.73628825019116,4,25.0478,121.532,https://www.nytimes.com/reuters/2019/01/16/world/asia/16reuters-taiwan-china.html
2025-12-05,154,-7.2,42,-1.62892733370472,4,39.9289,116.388,https://www.asiaone.com:443/asia/taiwan-japan-voice-concern-over-chinese-military-movements
2019-07-15,190,-10.0,176,-0.891779218243821,4,25.0478,121.532,https://news.yahoo.com/populist-pro-china-mayor-face-tsai-taiwan-presidential-040348759.html
2019-07-15,190,-10.0,51,-0.924952197879822,4,25.0478,121.532,https://www.capitalfm.co.ke/news/2019/07/populist-pro-china-mayor-to-face-tsai-in-taiwan-presidential-clash/
2019-07-15,190,-10.0,65,-0.950004747780141,4,25.0478,121.532,https://sg.news.yahoo.com/populist-pro-china-mayor-face-tsai-taiwan-presidential-053306446.html
2019-07-14,150,-7.2,52,-0.778242661752082,4,39.9289,116.388,https://www.reuters.com/article/us-china-taiwan-idUSKCN1U903V
2019-07-15,190,-10.0,118,-0.453171515987126,4,39.9289,116.388,https://sg.news.yahoo.com/populist-pro-china-mayor-face-tsai-taiwan-presidential-040348990.html
2014-03-20,190,-10.0,106,5.11559220836947,4,42.2258,127.356,http://www.windsorstar.com/travel/Photos+Taiwanese+martial+arts+festival+marks+Buddha+birthday/9641682/story.html
2025-04-01,190,-10.0,214,-5.86255473164498,4,39.9289,116.388,https://www.yahoo.com/news/china-says-launches-military-exercises-002947927.html
2025-04-01,150,-7.2,70,-3.50587613971753,4,39.9289,116.388,https://www.yahoo.com/news/taiwan-coast-guard-warns-china-051919638.html
2025-04-01,192,-9.5,119,-5.58033161961749,4,25.0478,121.532,https://www.straitstimes.com/asia/east-asia/china-says-launches-military-exercises-around-taiwan
2025-04-01,150,-7.2,73,-5.57529307998148,4,39.9289,116.388,https://www.yahoo.com/news/china-says-launches-military-exercises-002947927.html
2023-03-28,190,-10.0,127,-0.08202105006649,4,25.0478,121.532,https://news.yahoo.com/china-taiwan-battle-lines-run-014450552.html
2023-03-28,190,-10.0,110,-0.175126573816285,4,25.0478,121.532,https://news.yahoo.com/china-taiwan-battle-lines-run-014450552.html
